metodo,ruta,summary,description,summary_generico,description_generica,es_generica
POST,/nacha-security/certificates/management/versions/{id}/activate,Activar versión de certificado,Qué hace: activa versión específica para uso productivo. Cuándo se usa: en ventanas de cambio aprobadas. Perfil consumidor: seguridad operativa. Permiso requerido: FineGrainedPermissions.CanManageCertificates. Tipo de operación: modifica información. Genera auditoría: sí. Riesgos operativos: activar versión errónea interrumpe firmas/cifrado. Errores esperados: 400/409 por validación de activación; 401/403. Relación ACH/CENIT/NACHA-M: impacta disponibilidad de operaciones NACHA-M seguras. Precauciones para desarrollo u operación: ejecutar con plan de reversa y validación previa.,no,no,no
POST,/nacha-security/certificates/management/versions/{id}/revoke,Revocar versión de certificado,"Qué hace: revoca una versión con motivo registrado. Cuándo se usa: ante compromiso, expiración o retiro controlado. Perfil consumidor: seguridad y cumplimiento. Permiso requerido: FineGrainedPermissions.CanManageCertificates. Tipo de operación: modifica información. Genera auditoría: sí. Riesgos operativos: revocar sin reemplazo puede detener operación. Errores esperados: 400/409 por estado inválido; 401/403. Relación ACH/CENIT/NACHA-M: control de riesgo criptográfico en intercambio NACHA-M. Precauciones para desarrollo u operación: confirmar versión sustituta antes de revocar.",no,no,no
POST,/nacha-security/certificates/management/versions/{id}/validate,Validar versión para activación,"Qué hace: ejecuta validaciones técnicas previas a activar una versión. Cuándo se usa: antes de cambios en productivo. Perfil consumidor: seguridad y operación. Permiso requerido: FineGrainedPermissions.CanManageCertificates. Tipo de operación: modifica información. Genera auditoría: sí, por rastro de validación. Riesgos operativos: omitir validación incrementa riesgo de caída operativa. Errores esperados: 400 por certificado inválido; 401/403. Relación ACH/CENIT/NACHA-M: asegura cumplimiento criptográfico para NACHA-M. Precauciones para desarrollo u operación: no activar si la validación reporta fallas.",no,no,no
GET,/nacha-security/certificates/management/{id}/versions,Versiones de un certificado,Qué hace: muestra historial/versiones de un certificado lógico. Cuándo se usa: en auditoría de rotación o investigación de incidentes. Perfil consumidor: seguridad y auditoría. Permiso requerido: CanReadAch. Tipo de operación: solo consulta. Genera auditoría: sí. Riesgos operativos: ignorar historial puede causar activación de versión obsoleta. Errores esperados: 404 id inexistente; 401/403. Relación ACH/CENIT/NACHA-M: trazabilidad de gestión criptográfica NACHA-M. Precauciones para desarrollo u operación: revisar vigencia y estado antes de activar.,no,no,no
DELETE,/nacha-security/certificates/{id},Eliminar certificado de sobre digital,Qué hace: elimina un certificado registrado en inventario de sobre digital. Cuándo se usa: en limpieza controlada o retiro operativo. Perfil consumidor: seguridad bancaria y administradores ACH. Permiso requerido: policy del controller/método vigente en código. Tipo de operación: modifica información. Genera auditoría: sí. Riesgos operativos: borrar certificado activo puede interrumpir cifrado/validación. Errores esperados: 404 no encontrado; 409 por reglas de uso; 401/403. Relación ACH/CENIT/NACHA-M: gestiona material de confianza para NACHA-M seguro. Precauciones para desarrollo u operación: validar dependencia activa antes de eliminar.,no,no,no
GET,/nacha-security/operations/audit,Bitácora de auditoría de seguridad NACHA,"Qué hace: lista operaciones de seguridad recientes para control y forénsica. Cuándo se usa: en revisiones de cumplimiento y post-mortem. Perfil consumidor: auditoría y seguridad. Permiso requerido: FineGrainedPermissions.CanViewNachaSecurityAudit. Tipo de operación: solo consulta. Genera auditoría: sí, es fuente directa de auditoría. Riesgos operativos: omitir revisión periódica reduce detección temprana de desvíos. Errores esperados: 401/403 y 400 por parámetro take fuera de rango lógico. Relación ACH/CENIT/NACHA-M: gobierna evidencia de seguridad para NACHA-M. Precauciones para desarrollo u operación: limitar acceso y exportar evidencia bajo cadena de custodia.",no,no,no
POST,/nacha-security/operations/envelope/manual-decrypt,Descifrado manual de sobre digital,Qué hace: descifra manualmente un archivo de sobre digital. Cuándo se usa: en análisis de incidentes o soporte interoperabilidad. Perfil consumidor: seguridad y soporte especializado. Permiso requerido: FineGrainedPermissions.CanManualDecryptEnvelope. Tipo de operación: modifica información. Genera auditoría: sí. Riesgos operativos: descifrar material no autorizado compromete confidencialidad. Errores esperados: 400 archivo requerido; 401/403. Relación ACH/CENIT/NACHA-M: soporta validación de interoperabilidad NACHA-M/CENIT. Precauciones para desarrollo u operación: resguardar el archivo plano resultante bajo controles estrictos.,no,no,no
POST,/nacha-security/operations/envelope/manual-encrypt,Cifrado manual de archivo,"Qué hace: cifra manualmente un archivo cargado por operador. Cuándo se usa: en contingencia o validación técnica controlada. Perfil consumidor: seguridad operativa. Permiso requerido: FineGrainedPermissions.CanManualEncryptEnvelope. Tipo de operación: modifica información. Genera auditoría: sí. Riesgos operativos: cifrar archivo equivocado puede producir envío inválido. Errores esperados: 400 archivo requerido/invalidación; 401/403. Relación ACH/CENIT/NACHA-M: aplica controles de sobre digital para NACHA-M. Precauciones para desarrollo u operación: confirmar nombre, origen y contenido antes de cifrar.",no,no,no
POST,/nacha-security/operations/nacha/generate,Generación de archivo NACHA plano,"Qué hace: genera artefacto NACHA-M sin cifrado para flujos permitidos. Cuándo se usa: en exportaciones internas o pruebas operativas controladas. Perfil consumidor: equipo ACH con funciones de generación. Permiso requerido: FineGrainedPermissions.CanGenerateNacha. Tipo de operación: modifica información. Genera auditoría: sí, en auditoría de operaciones de seguridad. Riesgos operativos: usar plano fuera de política puede exponer información sensible. Errores esperados: 400 validación, 401/403, 404 operación/ciclo no disponible. Relación ACH/CENIT/NACHA-M: creación de salida NACHA-M en módulo de seguridad. Precauciones para desarrollo u operación: aplicar políticas de manejo seguro de archivos planos.",no,no,no
POST,/nacha-security/operations/nacha/generate-encrypted,Generación de NACHA cifrado,"Qué hace: genera artefacto NACHA-M con cifrado de sobre digital. Cuándo se usa: para intercambio seguro con contrapartes o cámaras. Perfil consumidor: operación ACH y seguridad bancaria. Permiso requerido: FineGrainedPermissions.CanGenerateEncryptedNacha. Tipo de operación: modifica información. Genera auditoría: sí, explícita. Riesgos operativos: cifrado con insumos inválidos bloquea despacho interbancario. Errores esperados: 400 validación, 401/403, 404. Relación ACH/CENIT/NACHA-M: cumple requisito de protección de NACHA-M en tránsito. Precauciones para desarrollo u operación: verificar certificados activos antes de generar.",no,no,no
GET,/nacha-security/operations/{operationId},Consulta de operación de seguridad,"Qué hace: recupera estado y metadatos de una operación de seguridad digital. Cuándo se usa: para seguimiento de generación/cifrado/descifrado. Perfil consumidor: operación ACH y auditoría. Permiso requerido: CanReadAch. Tipo de operación: solo consulta. Genera auditoría: sí, por trazas. Riesgos operativos: interpretar estado incompleto puede causar descargas no autorizadas. Errores esperados: 404 operación no encontrada; 401/403. Relación ACH/CENIT/NACHA-M: trazabilidad de ciclo de artefactos NACHA-M. Precauciones para desarrollo u operación: verificar código de error antes de habilitar descarga.",no,no,no
POST,/nacha-security/operations/{operationId}/authorize-download,Autorizar descarga de artefacto,Qué hace: emite autorización temporal para descargar artefacto de una operación. Cuándo se usa: antes de descarga por canal controlado. Perfil consumidor: operación ACH con permisos finos. Permiso requerido: CanReadAch + permiso fino de descarga según tipo de artefacto. Tipo de operación: modifica información. Genera auditoría: sí. Riesgos operativos: autorizar de forma indebida habilita exfiltración de información. Errores esperados: 404 operación; 400 firma inválida o autorización no posible; 401/403. Relación ACH/CENIT/NACHA-M: controla liberación de archivos NACHA-M y sobres digitales. Precauciones para desarrollo u operación: validar tipo de artefacto y vigencia antes de autorizar.,no,no,no
GET,/nacha-security/operations/{operationId}/download,Descarga de artefacto autorizado,"Qué hace: descarga el contenido de la operación si existe autorización válida. Cuándo se usa: después de autorizar descarga y dentro de vigencia. Perfil consumidor: operación ACH y seguridad. Permiso requerido: CanReadAch + permiso fino de descarga. Tipo de operación: solo consulta. Genera auditoría: sí, por registro de descarga. Riesgos operativos: descargar sin controles puede filtrar datos sensibles. Errores esperados: 404 operación; 400 descarga no autorizada/firma inválida; 401/403. Relación ACH/CENIT/NACHA-M: entrega final de artefactos NACHA-M/ sobre digital. Precauciones para desarrollo u operación: respetar ventanas de autorización y almacenamiento seguro.",no,no,no
GET,/navigation/menu,Consulta de navigation: consulta get menu dentro de navigation para la ruta /navigation/menu,"Qué hace: consulta get menu dentro de navigation para la ruta /navigation/menu. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en navigation (/navigation/menu). Perfil consumidor: equipos funcionales y técnicos responsables de navigation. Permiso requerido: requiere token válido con autorización. Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio navigation dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /navigation/menu en decisiones operativas.",no,no,no
GET,/navigation/menu-items,Consulta de menu items: consulta get menu items dentro de menu items para la ruta /navigation/menu-items,"Qué hace: consulta get menu items dentro de menu items para la ruta /navigation/menu-items. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en menu items (/navigation/menu-items). Perfil consumidor: equipos funcionales y técnicos responsables de menu items. Permiso requerido: roles: Admin. Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio menu items dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /navigation/menu-items en decisiones operativas.",no,no,no
